0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:29 +0800] "GET /loginpage/web/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:29 +0800] "GET /loginpage/web//js/jquery-3.5.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:29 +0800] "GET /loginpage/web/js/register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:44 +0800] "GET /loginpage/register.jsp HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:44 +0800] "GET /loginpage/web/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:44 +0800] "GET /loginpage/web//js/jquery-3.5.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:44 +0800] "GET /loginpage/web/js/register.js HTTP/1.1" 200 4175
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:58 +0800] "GET /loginpage/register.jsp HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:58 +0800] "GET /loginpage/web/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:58 +0800] "GET /loginpage/web//js/jquery-3.5.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:11:04:58 +0800] "GET /loginpage/web/js/register.js HTTP/1.1" 304 -
